device_name,logical_name,item,stats_type,value,och,center_frequency,och_group,time,side,pn
T10,/1/1/L2,preFecBer,avg,0.0016,25,193000000,4,2000/1/10 15:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00183,25,193000000,4,2000/1/10 15:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.00167,7,193000000,3,2000/1/10 15:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00183,10,193200000,3,2000/1/10 15:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.00159,14,193300000,3,2000/1/10 15:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.00174,7,193000000,3,2000/1/10 15:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.00192,10,193200000,3,2000/1/10 15:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.00179,14,193300000,3,2000/1/10 15:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.00395,12,196100000,3,2000/1/10 15:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.00276,13,192200000,3,2000/1/10 15:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.00301,9,194400000,3,2000/1/10 15:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00416,12,196100000,3,2000/1/10 15:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00314,13,192200000,3,2000/1/10 15:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.00335,9,194400000,3,2000/1/10 15:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00204,11,192300000,3,2000/1/10 15:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.00207,8,192400000,3,2000/1/10 15:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.00168,16,193100000,3,2000/1/10 15:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.00213,11,192300000,3,2000/1/10 15:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.00214,8,192400000,3,2000/1/10 15:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00177,16,193100000,3,2000/1/10 15:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.00247,19,193500000,3,2000/1/10 15:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.00178,18,193800000,3,2000/1/10 15:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00406,17,192000000,3,2000/1/10 15:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00289,19,193500000,3,2000/1/10 15:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.00192,18,193800000,3,2000/1/10 15:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.00468,17,192000000,3,2000/1/10 15:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00181,15,192500000,3,2000/1/10 15:00,Z,ot2
T14,/1/1/L1,preFecBer,max,0.00193,15,192500000,3,2000/1/10 15:00,Z,ot2
T16,/1/1/L2,preFecBer,avg,0.0015,22,193200000,4,2000/1/10 15:00,Z,ot2
T16,/1/2/L1,preFecBer,avg,0.00214,21,192200000,4,2000/1/10 15:00,Z,ot2
T16,/1/3/L1,preFecBer,avg,0.00266,23,196100000,4,2000/1/10 15:00,Z,ot2
T16,/1/3/L2,preFecBer,avg,0.00169,20,194400000,4,2000/1/10 15:00,Z,ot2
T16,/1/1/L2,preFecBer,max,0.0016,22,193200000,4,2000/1/10 15:00,Z,ot2
T16,/1/2/L1,preFecBer,max,0.0024,21,192200000,4,2000/1/10 15:00,Z,ot2
T16,/1/3/L1,preFecBer,max,0.00297,23,196100000,4,2000/1/10 15:00,Z,ot2
T16,/1/3/L2,preFecBer,max,0.00202,20,194400000,4,2000/1/10 15:00,Z,ot2
T17,/1/2/L1,preFecBer,avg,0.00304,24,192500000,4,2000/1/10 15:00,Z,ot2
T17,/1/2/L1,preFecBer,max,0.00367,24,192500000,4,2000/1/10 15:00,Z,ot2
T5,/1/1/L2,preFecBer,avg,0.0013,7,193000000,3,2000/1/10 15:00,A,ot2
T5,/1/2/L2,preFecBer,avg,0.00108,10,193200000,3,2000/1/10 15:00,A,ot2
T5,/1/3/L2,preFecBer,avg,0.00128,14,193300000,3,2000/1/10 15:00,A,ot2
T5,/1/4/L2,preFecBer,avg,0.00198,9,194400000,3,2000/1/10 15:00,A,ot2
T5,/1/1/L2,preFecBer,max,0.00151,7,193000000,3,2000/1/10 15:00,A,ot2
T5,/1/2/L2,preFecBer,max,0.00114,10,193200000,3,2000/1/10 15:00,A,ot2
T5,/1/3/L2,preFecBer,max,0.00134,14,193300000,3,2000/1/10 15:00,A,ot2
T5,/1/4/L2,preFecBer,max,0.00255,9,194400000,3,2000/1/10 15:00,A,ot2
T6,/1/1/L2,preFecBer,avg,0.00213,12,196100000,3,2000/1/10 15:00,A,ot2
T6,/1/2/L2,preFecBer,avg,0.00166,13,192200000,3,2000/1/10 15:00,A,ot2
T6,/1/1/L2,preFecBer,max,0.0024,12,196100000,3,2000/1/10 15:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00181,13,192200000,3,2000/1/10 15:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00156,11,192300000,3,2000/1/10 15:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.00147,8,192400000,3,2000/1/10 15:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00121,16,193100000,3,2000/1/10 15:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00129,19,193500000,3,2000/1/10 15:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.00167,11,192300000,3,2000/1/10 15:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.00154,8,192400000,3,2000/1/10 15:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.00136,16,193100000,3,2000/1/10 15:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00149,19,193500000,3,2000/1/10 15:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.00139,18,193800000,3,2000/1/10 15:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00182,17,192000000,3,2000/1/10 15:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.00166,18,193800000,3,2000/1/10 15:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.00219,17,192000000,3,2000/1/10 15:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.00173,15,192500000,3,2000/1/10 15:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.00187,15,192500000,3,2000/1/10 15:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.00168,22,193200000,4,2000/1/10 15:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00179,22,193200000,4,2000/1/10 15:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.00295,23,196100000,4,2000/1/10 15:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.0013,21,192200000,4,2000/1/10 15:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00169,20,194400000,4,2000/1/10 15:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00316,23,196100000,4,2000/1/10 15:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00142,21,192200000,4,2000/1/10 15:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00188,20,194400000,4,2000/1/10 15:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00143,24,192500000,4,2000/1/10 15:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.00155,24,192500000,4,2000/1/10 15:00,A,ot2
T3,/1/1/L1,preFecBer,avg,3.87E-05,1,191400000,1,2000/1/10 16:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,5.56E-05,2,191600000,1,2000/1/10 16:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,4.59E-05,3,191800000,1,2000/1/10 16:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,3.90E-05,1,191400000,1,2000/1/10 16:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,5.54E-05,2,191600000,1,2000/1/10 16:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,4.57E-05,3,191800000,1,2000/1/10 16:00,Z,ot1
T3,/1/1/L1,preFecBer,max,3.95E-05,1,191400000,1,2000/1/10 16:00,Z,ot1
T3,/1/3/L1,preFecBer,max,5.66E-05,2,191600000,1,2000/1/10 16:00,Z,ot1
T3,/1/5/L1,preFecBer,max,4.73E-05,3,191800000,1,2000/1/10 16:00,Z,ot1
T3,/1/1/L1,preFecBer,min,3.80E-05,1,191400000,1,2000/1/10 16:00,Z,ot1
T3,/1/3/L1,preFecBer,min,5.47E-05,2,191600000,1,2000/1/10 16:00,Z,ot1
T3,/1/5/L1,preFecBer,min,4.47E-05,3,191800000,1,2000/1/10 16:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.62E-05,6,191500000,2,2000/1/10 16:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.48E-05,4,191700000,2,2000/1/10 16:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.15E-05,5,191900000,2,2000/1/10 16:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.66E-05,6,191500000,2,2000/1/10 16:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.56E-05,4,191700000,2,2000/1/10 16:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.35E-05,5,191900000,2,2000/1/10 16:00,Z,ot1
T4,/1/1/L1,preFecBer,max,1.72E-05,6,191500000,2,2000/1/10 16:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.60E-05,4,191700000,2,2000/1/10 16:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.37E-05,5,191900000,2,2000/1/10 16:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.54E-05,6,191500000,2,2000/1/10 16:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.41E-05,4,191700000,2,2000/1/10 16:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.03E-05,5,191900000,2,2000/1/10 16:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,7.58E-05,2,191600000,1,2000/1/10 16:00,A,ot1
T1,/1/6/L1,preFecBer,avg,5.71E-05,1,191400000,1,2000/1/10 16:00,A,ot1
T1,/1/4/L1,preFecBer,instant,7.83E-05,2,191600000,1,2000/1/10 16:00,A,ot1
T1,/1/6/L1,preFecBer,instant,5.67E-05,1,191400000,1,2000/1/10 16:00,A,ot1
T1,/1/4/L1,preFecBer,max,8.02E-05,2,191600000,1,2000/1/10 16:00,A,ot1
T1,/1/6/L1,preFecBer,max,5.86E-05,1,191400000,1,2000/1/10 16:00,A,ot1
T1,/1/4/L1,preFecBer,min,7.30E-05,2,191600000,1,2000/1/10 16:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.58E-05,1,191400000,1,2000/1/10 16:00,A,ot1
T2,/1/1/L1,preFecBer,avg,6.25E-05,3,191800000,1,2000/1/10 16:00,A,ot1
T2,/1/1/L1,preFecBer,instant,6.49E-05,3,191800000,1,2000/1/10 16:00,A,ot1
T2,/1/1/L1,preFecBer,max,6.64E-05,3,191800000,1,2000/1/10 16:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.76E-05,3,191800000,1,2000/1/10 16:00,A,ot1
T3,/1/2/L1,preFecBer,avg,1.31E-05,6,191500000,2,2000/1/10 16:00,A,ot1
T3,/1/4/L1,preFecBer,avg,1.76E-05,4,191700000,2,2000/1/10 16:00,A,ot1
T3,/1/6/L1,preFecBer,avg,9.65E-06,5,191900000,2,2000/1/10 16:00,A,ot1
T3,/1/2/L1,preFecBer,instant,1.30E-05,6,191500000,2,2000/1/10 16:00,A,ot1
T3,/1/4/L1,preFecBer,instant,1.73E-05,4,191700000,2,2000/1/10 16:00,A,ot1
T3,/1/6/L1,preFecBer,instant,9.67E-06,5,191900000,2,2000/1/10 16:00,A,ot1
T3,/1/2/L1,preFecBer,max,1.34E-05,6,191500000,2,2000/1/10 16:00,A,ot1
T3,/1/4/L1,preFecBer,max,1.80E-05,4,191700000,2,2000/1/10 16:00,A,ot1
T3,/1/6/L1,preFecBer,max,1.01E-05,5,191900000,2,2000/1/10 16:00,A,ot1
T3,/1/2/L1,preFecBer,min,1.27E-05,6,191500000,2,2000/1/10 16:00,A,ot1
T3,/1/4/L1,preFecBer,min,1.71E-05,4,191700000,2,2000/1/10 16:00,A,ot1
T3,/1/6/L1,preFecBer,min,9.25E-06,5,191900000,2,2000/1/10 16:00,A,ot1
T16,/1/1/L1,preFecBer,avg,0.00237,25,193000000,4,2000/1/10 16:00,Z,ot2
T16,/1/1/L1,preFecBer,max,0.00273,25,193000000,4,2000/1/10 16:00,Z,ot2
T10,/1/1/L2,preFecBer,avg,0.00176,25,193000000,4,2000/1/10 16:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00208,25,193000000,4,2000/1/10 16:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.00165,7,193000000,3,2000/1/10 16:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00182,10,193200000,3,2000/1/10 16:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.0016,14,193300000,3,2000/1/10 16:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.00175,7,193000000,3,2000/1/10 16:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.00192,10,193200000,3,2000/1/10 16:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.00169,14,193300000,3,2000/1/10 16:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.00361,12,196100000,3,2000/1/10 16:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.00318,13,192200000,3,2000/1/10 16:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.00293,9,194400000,3,2000/1/10 16:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00389,12,196100000,3,2000/1/10 16:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00333,13,192200000,3,2000/1/10 16:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.00354,9,194400000,3,2000/1/10 16:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00219,11,192300000,3,2000/1/10 16:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.0022,8,192400000,3,2000/1/10 16:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.0016,16,193100000,3,2000/1/10 16:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.00226,11,192300000,3,2000/1/10 16:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.00228,8,192400000,3,2000/1/10 16:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00169,16,193100000,3,2000/1/10 16:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.00277,19,193500000,3,2000/1/10 16:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.0018,18,193800000,3,2000/1/10 16:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00436,17,192000000,3,2000/1/10 16:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00299,19,193500000,3,2000/1/10 16:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.0019,18,193800000,3,2000/1/10 16:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.00475,17,192000000,3,2000/1/10 16:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00186,15,192500000,3,2000/1/10 16:00,Z,ot2
T14,/1/1/L1,preFecBer,max,0.00192,15,192500000,3,2000/1/10 16:00,Z,ot2
T16,/1/1/L2,preFecBer,avg,0.00123,22,193200000,4,2000/1/10 16:00,Z,ot2
T16,/1/2/L1,preFecBer,avg,0.00213,21,192200000,4,2000/1/10 16:00,Z,ot2
T16,/1/3/L1,preFecBer,avg,0.00194,23,196100000,4,2000/1/10 16:00,Z,ot2
T16,/1/3/L2,preFecBer,avg,0.00228,20,194400000,4,2000/1/10 16:00,Z,ot2
T16,/1/1/L2,preFecBer,max,0.00132,22,193200000,4,2000/1/10 16:00,Z,ot2
T16,/1/2/L1,preFecBer,max,0.00237,21,192200000,4,2000/1/10 16:00,Z,ot2
T16,/1/3/L1,preFecBer,max,0.0022,23,196100000,4,2000/1/10 16:00,Z,ot2
T16,/1/3/L2,preFecBer,max,0.0024,20,194400000,4,2000/1/10 16:00,Z,ot2
T17,/1/2/L1,preFecBer,avg,0.0033,24,192500000,4,2000/1/10 16:00,Z,ot2
T17,/1/2/L1,preFecBer,max,0.00403,24,192500000,4,2000/1/10 16:00,Z,ot2
T5,/1/1/L2,preFecBer,avg,0.00139,7,193000000,3,2000/1/10 16:00,A,ot2
T5,/1/2/L2,preFecBer,avg,0.00111,10,193200000,3,2000/1/10 16:00,A,ot2
T5,/1/3/L2,preFecBer,avg,0.0013,14,193300000,3,2000/1/10 16:00,A,ot2
T5,/1/4/L2,preFecBer,avg,0.00216,9,194400000,3,2000/1/10 16:00,A,ot2
T5,/1/1/L2,preFecBer,max,0.00145,7,193000000,3,2000/1/10 16:00,A,ot2
T5,/1/2/L2,preFecBer,max,0.00114,10,193200000,3,2000/1/10 16:00,A,ot2
T5,/1/3/L2,preFecBer,max,0.00135,14,193300000,3,2000/1/10 16:00,A,ot2
T5,/1/4/L2,preFecBer,max,0.00232,9,194400000,3,2000/1/10 16:00,A,ot2
T6,/1/1/L2,preFecBer,avg,0.00228,12,196100000,3,2000/1/10 16:00,A,ot2
T6,/1/2/L2,preFecBer,avg,0.00161,13,192200000,3,2000/1/10 16:00,A,ot2
T6,/1/1/L2,preFecBer,max,0.00248,12,196100000,3,2000/1/10 16:00,A,ot2
T6,/1/2/L2,preFecBer,max,0.00171,13,192200000,3,2000/1/10 16:00,A,ot2
T7,/1/1/L2,preFecBer,avg,0.00153,11,192300000,3,2000/1/10 16:00,A,ot2
T7,/1/2/L2,preFecBer,avg,0.0015,8,192400000,3,2000/1/10 16:00,A,ot2
T7,/1/3/L2,preFecBer,avg,0.00124,16,193100000,3,2000/1/10 16:00,A,ot2
T7,/1/4/L2,preFecBer,avg,0.00126,19,193500000,3,2000/1/10 16:00,A,ot2
T7,/1/1/L2,preFecBer,max,0.00163,11,192300000,3,2000/1/10 16:00,A,ot2
T7,/1/2/L2,preFecBer,max,0.00155,8,192400000,3,2000/1/10 16:00,A,ot2
T7,/1/3/L2,preFecBer,max,0.0013,16,193100000,3,2000/1/10 16:00,A,ot2
T7,/1/4/L2,preFecBer,max,0.00134,19,193500000,3,2000/1/10 16:00,A,ot2
T8,/1/2/L2,preFecBer,avg,0.00118,18,193800000,3,2000/1/10 16:00,A,ot2
T8,/1/3/L2,preFecBer,avg,0.00215,17,192000000,3,2000/1/10 16:00,A,ot2
T8,/1/2/L2,preFecBer,max,0.00132,18,193800000,3,2000/1/10 16:00,A,ot2
T8,/1/3/L2,preFecBer,max,0.0024,17,192000000,3,2000/1/10 16:00,A,ot2
T9,/1/1/L1,preFecBer,avg,0.00169,15,192500000,3,2000/1/10 16:00,A,ot2
T9,/1/1/L1,preFecBer,max,0.00193,15,192500000,3,2000/1/10 16:00,A,ot2
T10,/1/2/L2,preFecBer,avg,0.0019,22,193200000,4,2000/1/10 16:00,A,ot2
T10,/1/2/L2,preFecBer,max,0.00216,22,193200000,4,2000/1/10 16:00,A,ot2
T11,/1/1/L2,preFecBer,avg,0.0032,23,196100000,4,2000/1/10 16:00,A,ot2
T11,/1/2/L2,preFecBer,avg,0.0014,21,192200000,4,2000/1/10 16:00,A,ot2
T11,/1/3/L2,preFecBer,avg,0.00181,20,194400000,4,2000/1/10 16:00,A,ot2
T11,/1/1/L2,preFecBer,max,0.00344,23,196100000,4,2000/1/10 16:00,A,ot2
T11,/1/2/L2,preFecBer,max,0.00168,21,192200000,4,2000/1/10 16:00,A,ot2
T11,/1/3/L2,preFecBer,max,0.00195,20,194400000,4,2000/1/10 16:00,A,ot2
T14,/1/1/L2,preFecBer,avg,0.00143,24,192500000,4,2000/1/10 16:00,A,ot2
T14,/1/1/L2,preFecBer,max,0.00148,24,192500000,4,2000/1/10 16:00,A,ot2
T3,/1/1/L1,preFecBer,avg,5.47E-05,1,191400000,1,2000/1/10 17:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,7.55E-05,2,191600000,1,2000/1/10 17:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,6.17E-05,3,191800000,1,2000/1/10 17:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,5.87E-05,1,191400000,1,2000/1/10 17:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,8.12E-05,2,191600000,1,2000/1/10 17:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,6.62E-05,3,191800000,1,2000/1/10 17:00,Z,ot1
T3,/1/1/L1,preFecBer,max,5.96E-05,1,191400000,1,2000/1/10 17:00,Z,ot1
T3,/1/3/L1,preFecBer,max,8.21E-05,2,191600000,1,2000/1/10 17:00,Z,ot1
T3,/1/5/L1,preFecBer,max,6.73E-05,3,191800000,1,2000/1/10 17:00,Z,ot1
T3,/1/1/L1,preFecBer,min,4.98E-05,1,191400000,1,2000/1/10 17:00,Z,ot1
T3,/1/3/L1,preFecBer,min,6.86E-05,2,191600000,1,2000/1/10 17:00,Z,ot1
T3,/1/5/L1,preFecBer,min,5.62E-05,3,191800000,1,2000/1/10 17:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,1.72E-05,6,191500000,2,2000/1/10 17:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,1.55E-05,4,191700000,2,2000/1/10 17:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.11E-05,5,191900000,2,2000/1/10 17:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,1.73E-05,6,191500000,2,2000/1/10 17:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,1.60E-05,4,191700000,2,2000/1/10 17:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.27E-05,5,191900000,2,2000/1/10 17:00,Z,ot1
T4,/1/1/L1,preFecBer,max,1.87E-05,6,191500000,2,2000/1/10 17:00,Z,ot1
T4,/1/2/L1,preFecBer,max,1.67E-05,4,191700000,2,2000/1/10 17:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.30E-05,5,191900000,2,2000/1/10 17:00,Z,ot1
T4,/1/1/L1,preFecBer,min,1.60E-05,6,191500000,2,2000/1/10 17:00,Z,ot1
T4,/1/2/L1,preFecBer,min,1.47E-05,4,191700000,2,2000/1/10 17:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.02E-05,5,191900000,2,2000/1/10 17:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,7.95E-05,2,191600000,1,2000/1/10 17:00,A,ot1
T1,/1/6/L1,preFecBer,avg,5.91E-05,1,191400000,1,2000/1/10 17:00,A,ot1
T1,/1/4/L1,preFecBer,instant,8.27E-05,2,191600000,1,2000/1/10 17:00,A,ot1
T1,/1/6/L1,preFecBer,instant,5.98E-05,1,191400000,1,2000/1/10 17:00,A,ot1
T1,/1/4/L1,preFecBer,max,8.50E-05,2,191600000,1,2000/1/10 17:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.10E-05,1,191400000,1,2000/1/10 17:00,A,ot1
T1,/1/4/L1,preFecBer,min,7.55E-05,2,191600000,1,2000/1/10 17:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.66E-05,1,191400000,1,2000/1/10 17:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.93E-05,3,191800000,1,2000/1/10 17:00,A,ot1
T2,/1/1/L1,preFecBer,instant,6.39E-05,3,191800000,1,2000/1/10 17:00,A,ot1
T2,/1/1/L1,preFecBer,max,6.62E-05,3,191800000,1,2000/1/10 17:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.68E-05,3,191800000,1,2000/1/10 17:00,A,ot1
T3,/1/2/L1,preFecBer,avg,1.22E-05,6,191500000,2,2000/1/10 17:00,A,ot1
T3,/1/4/L1,preFecBer,avg,1.64E-05,4,191700000,2,2000/1/10 17:00,A,ot1
T3,/1/6/L1,preFecBer,avg,9.73E-06,5,191900000,2,2000/1/10 17:00,A,ot1
T3,/1/2/L1,preFecBer,instant,1.24E-05,6,191500000,2,2000/1/10 17:00,A,ot1
T3,/1/4/L1,preFecBer,instant,1.63E-05,4,191700000,2,2000/1/10 17:00,A,ot1
T3,/1/6/L1,preFecBer,instant,9.27E-06,5,191900000,2,2000/1/10 17:00,A,ot1
T3,/1/2/L1,preFecBer,max,1.26E-05,6,191500000,2,2000/1/10 17:00,A,ot1
T3,/1/4/L1,preFecBer,max,1.71E-05,4,191700000,2,2000/1/10 17:00,A,ot1
T3,/1/6/L1,preFecBer,max,1.04E-05,5,191900000,2,2000/1/10 17:00,A,ot1
T3,/1/2/L1,preFecBer,min,1.18E-05,6,191500000,2,2000/1/10 17:00,A,ot1
T3,/1/4/L1,preFecBer,min,1.56E-05,4,191700000,2,2000/1/10 17:00,A,ot1
T3,/1/6/L1,preFecBer,min,9.13E-06,5,191900000,2,2000/1/10 17:00,A,ot1
T16,/1/1/L1,preFecBer,avg,0.00397,25,193000000,4,2000/1/10 17:00,Z,ot2
T16,/1/1/L1,preFecBer,max,0.00421,25,193000000,4,2000/1/10 17:00,Z,ot2
T10,/1/1/L2,preFecBer,avg,0.00228,25,193000000,4,2000/1/10 17:00,A,ot2
T10,/1/1/L2,preFecBer,max,0.00251,25,193000000,4,2000/1/10 17:00,A,ot2
T10,/1/1/L1,preFecBer,avg,0.00165,7,193000000,3,2000/1/10 17:00,Z,ot2
T10,/1/2/L1,preFecBer,avg,0.00164,10,193200000,3,2000/1/10 17:00,Z,ot2
T10,/1/3/L1,preFecBer,avg,0.00157,14,193300000,3,2000/1/10 17:00,Z,ot2
T10,/1/1/L1,preFecBer,max,0.00178,7,193000000,3,2000/1/10 17:00,Z,ot2
T10,/1/2/L1,preFecBer,max,0.0018,10,193200000,3,2000/1/10 17:00,Z,ot2
T10,/1/3/L1,preFecBer,max,0.00173,14,193300000,3,2000/1/10 17:00,Z,ot2
T11,/1/1/L1,preFecBer,avg,0.00305,12,196100000,3,2000/1/10 17:00,Z,ot2
T11,/1/2/L1,preFecBer,avg,0.00255,13,192200000,3,2000/1/10 17:00,Z,ot2
T11,/1/3/L1,preFecBer,avg,0.00363,9,194400000,3,2000/1/10 17:00,Z,ot2
T11,/1/1/L1,preFecBer,max,0.00335,12,196100000,3,2000/1/10 17:00,Z,ot2
T11,/1/2/L1,preFecBer,max,0.00288,13,192200000,3,2000/1/10 17:00,Z,ot2
T11,/1/3/L1,preFecBer,max,0.00407,9,194400000,3,2000/1/10 17:00,Z,ot2
T12,/1/1/L1,preFecBer,avg,0.00235,11,192300000,3,2000/1/10 17:00,Z,ot2
T12,/1/2/L1,preFecBer,avg,0.00217,8,192400000,3,2000/1/10 17:00,Z,ot2
T12,/1/3/L1,preFecBer,avg,0.00143,16,193100000,3,2000/1/10 17:00,Z,ot2
T12,/1/1/L1,preFecBer,max,0.00247,11,192300000,3,2000/1/10 17:00,Z,ot2
T12,/1/2/L1,preFecBer,max,0.00236,8,192400000,3,2000/1/10 17:00,Z,ot2
T12,/1/3/L1,preFecBer,max,0.00147,16,193100000,3,2000/1/10 17:00,Z,ot2
T13,/1/1/L1,preFecBer,avg,0.00231,19,193500000,3,2000/1/10 17:00,Z,ot2
T13,/1/2/L1,preFecBer,avg,0.00182,18,193800000,3,2000/1/10 17:00,Z,ot2
T13,/1/3/L1,preFecBer,avg,0.00384,17,192000000,3,2000/1/10 17:00,Z,ot2
T13,/1/1/L1,preFecBer,max,0.00288,19,193500000,3,2000/1/10 17:00,Z,ot2
T13,/1/2/L1,preFecBer,max,0.002,18,193800000,3,2000/1/10 17:00,Z,ot2
T13,/1/3/L1,preFecBer,max,0.005,17,192000000,3,2000/1/10 17:00,Z,ot2
T14,/1/1/L1,preFecBer,avg,0.00192,15,192500000,3,2000/1/10 17:00,Z,ot2
